User_name,PatientID,Appointments,Observations,Encounters,SpecialAction,Class
user0000007,92724bba-ac70-4d7d-956a-14da04167c5b,0,0,1,0,anomalous
user0000008,92724bba-ac70-4d7d-956a-14da04167c5b,1,0,1,0,normal
user0000015,92724bba-ac70-4d7d-956a-14da04167c5b,0,0,1,0,anomalous
user0000016,92724bba-ac70-4d7d-956a-14da04167c5b,1,0,0,0,anomalous
user0000017,92724bba-ac70-4d7d-956a-14da04167c5b,1,0,0,0,anomalous
user0000023,92724bba-ac70-4d7d-956a-14da04167c5b,1,0,0,0,anomalous
user0000026,92724bba-ac70-4d7d-956a-14da04167c5b,0,0,1,0,anomalous
user0000027,92724bba-ac70-4d7d-956a-14da04167c5b,0,0,1,0,anomalous
user0000030,92724bba-ac70-4d7d-956a-14da04167c5b,1,0,0,0,anomalous
user0000035,92724bba-ac70-4d7d-956a-14da04167c5b,1,0,0,0,anomalous
user0000042,92724bba-ac70-4d7d-956a-14da04167c5b,1,0,0,0,anomalous
user0000043,92724bba-ac70-4d7d-956a-14da04167c5b,0,0,1,0,anomalous
user0000053,92724bba-ac70-4d7d-956a-14da04167c5b,0,0,1,0,anomalous
user0000068,92724bba-ac70-4d7d-956a-14da04167c5b,1,0,0,0,anomalous
user0000069,92724bba-ac70-4d7d-956a-14da04167c5b,1,0,0,0,anomalous
user0000070,92724bba-ac70-4d7d-956a-14da04167c5b,0,0,1,0,anomalous
user0000005,92a9cc84-9101-4a35-9a5c-6159c6c18132,0,0,1,0,anomalous
user0000006,92a9cc84-9101-4a35-9a5c-6159c6c18132,2,0,0,0,normal
user0000012,92a9cc84-9101-4a35-9a5c-6159c6c18132,1,0,0,0,anomalous
user0000013,92a9cc84-9101-4a35-9a5c-6159c6c18132,0,0,1,0,anomalous
user0000020,92a9cc84-9101-4a35-9a5c-6159c6c18132,0,0,1,0,anomalous
user0000024,92a9cc84-9101-4a35-9a5c-6159c6c18132,0,0,1,0,anomalous
user0000044,92a9cc84-9101-4a35-9a5c-6159c6c18132,1,0,0,0,anomalous
user0000048,92a9cc84-9101-4a35-9a5c-6159c6c18132,2,0,0,0,normal
user0000050,92a9cc84-9101-4a35-9a5c-6159c6c18132,0,0,1,0,anomalous
user0000051,92a9cc84-9101-4a35-9a5c-6159c6c18132,1,0,0,0,anomalous
user0000053,92a9cc84-9101-4a35-9a5c-6159c6c18132,0,0,1,0,anomalous
user0000056,92a9cc84-9101-4a35-9a5c-6159c6c18132,1,0,0,0,anomalous
user0000059,92a9cc84-9101-4a35-9a5c-6159c6c18132,2,0,1,0,normal
user0000060,92a9cc84-9101-4a35-9a5c-6159c6c18132,0,0,1,0,anomalous
user0000062,92a9cc84-9101-4a35-9a5c-6159c6c18132,0,0,1,0,anomalous
user0000002,92bb1bde-d412-4d13-8445-0859471c06f4,1,0,0,0,anomalous
user0000004,92bb1bde-d412-4d13-8445-0859471c06f4,1,0,0,0,anomalous
user0000005,92bb1bde-d412-4d13-8445-0859471c06f4,0,0,1,0,anomalous
user0000008,92bb1bde-d412-4d13-8445-0859471c06f4,0,0,1,0,anomalous
user0000010,92bb1bde-d412-4d13-8445-0859471c06f4,1,0,0,0,anomalous
user0000012,92bb1bde-d412-4d13-8445-0859471c06f4,1,0,1,0,normal
user0000013,92bb1bde-d412-4d13-8445-0859471c06f4,0,0,1,0,anomalous
user0000016,92bb1bde-d412-4d13-8445-0859471c06f4,1,0,0,0,anomalous
user0000028,92bb1bde-d412-4d13-8445-0859471c06f4,2,0,0,0,normal
user0000038,92bb1bde-d412-4d13-8445-0859471c06f4,0,0,1,0,anomalous
user0000054,92bb1bde-d412-4d13-8445-0859471c06f4,1,0,0,0,anomalous
user0000056,92bb1bde-d412-4d13-8445-0859471c06f4,1,0,1,0,normal
user0000057,92bb1bde-d412-4d13-8445-0859471c06f4,1,0,0,0,anomalous
user0000066,92bb1bde-d412-4d13-8445-0859471c06f4,0,0,2,0,normal
user0000067,92bb1bde-d412-4d13-8445-0859471c06f4,0,0,1,0,anomalous
user0000001,92e2474a-a5c2-493b-b9bb-20b93adce646,0,0,1,0,anomalous
user0000003,92e2474a-a5c2-493b-b9bb-20b93adce646,1,0,0,0,anomalous
user0000006,92e2474a-a5c2-493b-b9bb-20b93adce646,1,0,0,0,anomalous
user0000008,92e2474a-a5c2-493b-b9bb-20b93adce646,0,0,1,0,anomalous
user0000025,92e2474a-a5c2-493b-b9bb-20b93adce646,2,0,2,0,normal
user0000028,92e2474a-a5c2-493b-b9bb-20b93adce646,0,0,1,0,anomalous
user0000045,92e2474a-a5c2-493b-b9bb-20b93adce646,1,0,0,0,anomalous
user0000046,92e2474a-a5c2-493b-b9bb-20b93adce646,0,0,1,0,anomalous
user0000048,92e2474a-a5c2-493b-b9bb-20b93adce646,0,0,1,0,anomalous
user0000052,92e2474a-a5c2-493b-b9bb-20b93adce646,1,0,1,0,normal
user0000053,92e2474a-a5c2-493b-b9bb-20b93adce646,1,0,0,0,anomalous
user0000059,92e2474a-a5c2-493b-b9bb-20b93adce646,1,0,0,0,anomalous
user0000062,92e2474a-a5c2-493b-b9bb-20b93adce646,1,0,0,0,anomalous
user0000065,92e2474a-a5c2-493b-b9bb-20b93adce646,0,0,1,0,anomalous
user0000066,92e2474a-a5c2-493b-b9bb-20b93adce646,1,0,0,0,anomalous
user0000001,9382d8db-2026-43b8-aad2-48cb7444ba86,1,0,0,0,anomalous
user0000014,9382d8db-2026-43b8-aad2-48cb7444ba86,0,0,1,0,anomalous
user0000015,9382d8db-2026-43b8-aad2-48cb7444ba86,1,0,0,0,anomalous
user0000019,9382d8db-2026-43b8-aad2-48cb7444ba86,0,0,1,0,anomalous
user0000021,9382d8db-2026-43b8-aad2-48cb7444ba86,1,0,0,0,anomalous
user0000023,9382d8db-2026-43b8-aad2-48cb7444ba86,0,0,1,0,anomalous
user0000026,9382d8db-2026-43b8-aad2-48cb7444ba86,0,0,1,0,anomalous
user0000031,9382d8db-2026-43b8-aad2-48cb7444ba86,0,0,1,0,anomalous
user0000035,9382d8db-2026-43b8-aad2-48cb7444ba86,1,0,1,0,normal
user0000038,9382d8db-2026-43b8-aad2-48cb7444ba86,1,0,0,0,anomalous
user0000039,9382d8db-2026-43b8-aad2-48cb7444ba86,1,0,0,0,anomalous
user0000044,9382d8db-2026-43b8-aad2-48cb7444ba86,1,0,0,0,anomalous
user0000048,9382d8db-2026-43b8-aad2-48cb7444ba86,1,0,1,0,normal
user0000053,9382d8db-2026-43b8-aad2-48cb7444ba86,1,0,0,0,anomalous
user0000063,9382d8db-2026-43b8-aad2-48cb7444ba86,1,0,1,0,normal
user0000068,9382d8db-2026-43b8-aad2-48cb7444ba86,0,0,1,0,anomalous
user0000006,9388caee-33fa-42c4-b389-caa4da41c985,1,0,0,0,anomalous
user0000020,9388caee-33fa-42c4-b389-caa4da41c985,1,0,0,0,anomalous
user0000027,9388caee-33fa-42c4-b389-caa4da41c985,0,0,1,0,anomalous
user0000035,9388caee-33fa-42c4-b389-caa4da41c985,1,0,0,0,anomalous
user0000036,9388caee-33fa-42c4-b389-caa4da41c985,1,0,0,0,anomalous
user0000038,9388caee-33fa-42c4-b389-caa4da41c985,1,0,1,0,normal
user0000040,9388caee-33fa-42c4-b389-caa4da41c985,0,0,2,0,normal
user0000045,9388caee-33fa-42c4-b389-caa4da41c985,1,0,2,0,normal
user0000046,9388caee-33fa-42c4-b389-caa4da41c985,0,0,1,0,anomalous
user0000050,9388caee-33fa-42c4-b389-caa4da41c985,0,0,1,0,anomalous
user0000057,9388caee-33fa-42c4-b389-caa4da41c985,1,0,0,0,anomalous
user0000064,9388caee-33fa-42c4-b389-caa4da41c985,1,0,0,0,anomalous
user0000065,9388caee-33fa-42c4-b389-caa4da41c985,0,0,1,0,anomalous
user0000067,9388caee-33fa-42c4-b389-caa4da41c985,1,0,0,0,anomalous
user0000068,9388caee-33fa-42c4-b389-caa4da41c985,1,0,0,0,anomalous
user0000003,93f2dea7-1f50-4e80-b14f-a4d5317c5af1,0,0,1,0,anomalous
user0000004,93f2dea7-1f50-4e80-b14f-a4d5317c5af1,1,0,0,0,anomalous
user0000007,93f2dea7-1f50-4e80-b14f-a4d5317c5af1,0,0,1,0,anomalous
user0000009,93f2dea7-1f50-4e80-b14f-a4d5317c5af1,1,0,0,0,anomalous
user0000012,93f2dea7-1f50-4e80-b14f-a4d5317c5af1,0,0,1,0,anomalous
user0000016,93f2dea7-1f50-4e80-b14f-a4d5317c5af1,1,0,0,0,anomalous
user0000017,93f2dea7-1f50-4e80-b14f-a4d5317c5af1,1,0,0,0,anomalous
user0000018,93f2dea7-1f50-4e80-b14f-a4d5317c5af1,0,0,1,0,anomalous
user0000020,93f2dea7-1f50-4e80-b14f-a4d5317c5af1,1,0,0,0,anomalous
user0000028,93f2dea7-1f50-4e80-b14f-a4d5317c5af1,0,0,1,0,anomalous
user0000029,93f2dea7-1f50-4e80-b14f-a4d5317c5af1,1,0,0,0,anomalous
user0000032,93f2dea7-1f50-4e80-b14f-a4d5317c5af1,0,0,1,0,anomalous
user0000034,93f2dea7-1f50-4e80-b14f-a4d5317c5af1,1,0,0,0,anomalous
user0000039,93f2dea7-1f50-4e80-b14f-a4d5317c5af1,0,0,1,0,anomalous
user0000040,93f2dea7-1f50-4e80-b14f-a4d5317c5af1,1,0,0,0,anomalous
user0000049,93f2dea7-1f50-4e80-b14f-a4d5317c5af1,1,0,0,0,anomalous
user0000052,93f2dea7-1f50-4e80-b14f-a4d5317c5af1,0,0,1,0,anomalous
user0000056,93f2dea7-1f50-4e80-b14f-a4d5317c5af1,0,0,1,0,anomalous
user0000065,93f2dea7-1f50-4e80-b14f-a4d5317c5af1,1,0,0,0,anomalous
user0000001,941cc016-f8f4-4332-beab-7d008f83ef15,1,0,0,0,anomalous
user0000016,941cc016-f8f4-4332-beab-7d008f83ef15,0,0,1,0,anomalous
user0000019,941cc016-f8f4-4332-beab-7d008f83ef15,1,0,0,0,anomalous
user0000023,941cc016-f8f4-4332-beab-7d008f83ef15,1,0,0,0,anomalous
user0000025,941cc016-f8f4-4332-beab-7d008f83ef15,0,0,2,0,normal
user0000027,941cc016-f8f4-4332-beab-7d008f83ef15,1,0,0,0,anomalous
user0000031,941cc016-f8f4-4332-beab-7d008f83ef15,0,0,1,0,anomalous
user0000033,941cc016-f8f4-4332-beab-7d008f83ef15,1,0,0,0,anomalous
user0000038,941cc016-f8f4-4332-beab-7d008f83ef15,0,0,1,0,anomalous
user0000043,941cc016-f8f4-4332-beab-7d008f83ef15,1,0,0,0,anomalous
user0000044,941cc016-f8f4-4332-beab-7d008f83ef15,0,0,1,0,anomalous
user0000045,941cc016-f8f4-4332-beab-7d008f83ef15,1,0,0,0,anomalous
user0000054,941cc016-f8f4-4332-beab-7d008f83ef15,1,0,0,0,anomalous
user0000055,941cc016-f8f4-4332-beab-7d008f83ef15,1,0,0,0,anomalous
user0000056,941cc016-f8f4-4332-beab-7d008f83ef15,1,0,1,0,normal
user0000067,941cc016-f8f4-4332-beab-7d008f83ef15,0,0,1,0,anomalous
user0000068,941cc016-f8f4-4332-beab-7d008f83ef15,0,0,1,0,anomalous
user0000006,946062a8-0a07-4215-899f-4f97f204d826,1,0,0,0,anomalous
user0000020,946062a8-0a07-4215-899f-4f97f204d826,1,0,0,0,anomalous
user0000021,946062a8-0a07-4215-899f-4f97f204d826,1,0,0,0,anomalous
user0000022,946062a8-0a07-4215-899f-4f97f204d826,0,0,1,0,anomalous
user0000024,946062a8-0a07-4215-899f-4f97f204d826,0,0,1,0,anomalous
user0000031,946062a8-0a07-4215-899f-4f97f204d826,1,0,0,0,anomalous
user0000032,946062a8-0a07-4215-899f-4f97f204d826,1,0,0,0,anomalous
user0000037,946062a8-0a07-4215-899f-4f97f204d826,0,0,1,0,anomalous
user0000038,946062a8-0a07-4215-899f-4f97f204d826,0,0,1,0,anomalous
user0000044,946062a8-0a07-4215-899f-4f97f204d826,1,0,0,0,anomalous
user0000047,946062a8-0a07-4215-899f-4f97f204d826,1,0,0,0,anomalous
user0000049,946062a8-0a07-4215-899f-4f97f204d826,0,0,1,0,anomalous
user0000053,946062a8-0a07-4215-899f-4f97f204d826,1,0,0,0,anomalous
user0000057,946062a8-0a07-4215-899f-4f97f204d826,1,0,0,0,anomalous
user0000060,946062a8-0a07-4215-899f-4f97f204d826,0,0,1,0,anomalous
user0000061,946062a8-0a07-4215-899f-4f97f204d826,0,0,1,0,anomalous
user0000065,946062a8-0a07-4215-899f-4f97f204d826,0,0,1,0,anomalous
user0000066,946062a8-0a07-4215-899f-4f97f204d826,1,0,0,0,anomalous
user0000069,946062a8-0a07-4215-899f-4f97f204d826,0,0,1,0,anomalous
user0000003,948aa38a-d5d9-4e3b-986a-6e2305324811,0,0,1,0,anomalous
user0000007,948aa38a-d5d9-4e3b-986a-6e2305324811,0,0,1,0,anomalous
user0000012,948aa38a-d5d9-4e3b-986a-6e2305324811,1,0,0,0,anomalous
user0000014,948aa38a-d5d9-4e3b-986a-6e2305324811,1,0,0,0,anomalous
user0000015,948aa38a-d5d9-4e3b-986a-6e2305324811,0,0,1,0,anomalous
user0000016,948aa38a-d5d9-4e3b-986a-6e2305324811,1,0,0,0,anomalous
user0000018,948aa38a-d5d9-4e3b-986a-6e2305324811,1,0,0,0,anomalous
user0000026,948aa38a-d5d9-4e3b-986a-6e2305324811,1,0,1,0,normal
user0000028,948aa38a-d5d9-4e3b-986a-6e2305324811,1,0,0,0,anomalous
user0000035,948aa38a-d5d9-4e3b-986a-6e2305324811,0,0,1,0,anomalous
user0000041,948aa38a-d5d9-4e3b-986a-6e2305324811,0,0,1,0,anomalous
user0000047,948aa38a-d5d9-4e3b-986a-6e2305324811,0,0,1,0,anomalous
user0000052,948aa38a-d5d9-4e3b-986a-6e2305324811,1,0,0,0,anomalous
user0000055,948aa38a-d5d9-4e3b-986a-6e2305324811,1,0,0,0,anomalous
user0000058,948aa38a-d5d9-4e3b-986a-6e2305324811,0,0,1,0,anomalous
user0000064,948aa38a-d5d9-4e3b-986a-6e2305324811,1,0,0,0,anomalous
user0000066,948aa38a-d5d9-4e3b-986a-6e2305324811,0,0,1,0,anomalous
user0000068,948aa38a-d5d9-4e3b-986a-6e2305324811,1,0,0,0,anomalous
user0000006,94baffa7-d4c9-467f-8d29-27e9999895ab,2,0,0,0,normal
user0000016,94baffa7-d4c9-467f-8d29-27e9999895ab,1,0,1,0,normal
user0000019,94baffa7-d4c9-467f-8d29-27e9999895ab,1,0,0,0,anomalous
user0000020,94baffa7-d4c9-467f-8d29-27e9999895ab,1,0,0,0,anomalous
user0000022,94baffa7-d4c9-467f-8d29-27e9999895ab,0,0,1,0,anomalous
user0000032,94baffa7-d4c9-467f-8d29-27e9999895ab,0,0,1,0,anomalous
user0000035,94baffa7-d4c9-467f-8d29-27e9999895ab,1,0,0,0,anomalous
user0000040,94baffa7-d4c9-467f-8d29-27e9999895ab,1,0,1,0,normal
user0000041,94baffa7-d4c9-467f-8d29-27e9999895ab,0,0,1,0,anomalous
user0000043,94baffa7-d4c9-467f-8d29-27e9999895ab,1,0,0,0,anomalous
user0000048,94baffa7-d4c9-467f-8d29-27e9999895ab,0,0,1,0,anomalous
user0000056,94baffa7-d4c9-467f-8d29-27e9999895ab,0,0,1,0,anomalous
user0000057,94baffa7-d4c9-467f-8d29-27e9999895ab,0,0,1,0,anomalous
user0000060,94baffa7-d4c9-467f-8d29-27e9999895ab,0,0,1,0,anomalous
user0000064,94baffa7-d4c9-467f-8d29-27e9999895ab,1,0,0,0,anomalous
user0000069,94baffa7-d4c9-467f-8d29-27e9999895ab,1,0,0,0,anomalous
user0000003,94c56667-60d3-4bde-9a56-d8132f043eb1,0,0,1,0,anomalous
user0000007,94c56667-60d3-4bde-9a56-d8132f043eb1,0,0,1,0,anomalous
user0000008,94c56667-60d3-4bde-9a56-d8132f043eb1,1,0,0,0,anomalous
user0000012,94c56667-60d3-4bde-9a56-d8132f043eb1,1,0,0,0,anomalous
user0000016,94c56667-60d3-4bde-9a56-d8132f043eb1,1,0,0,0,anomalous
user0000025,94c56667-60d3-4bde-9a56-d8132f043eb1,1,0,0,0,anomalous
user0000039,94c56667-60d3-4bde-9a56-d8132f043eb1,0,0,1,0,anomalous
user0000040,94c56667-60d3-4bde-9a56-d8132f043eb1,0,0,1,0,anomalous
user0000042,94c56667-60d3-4bde-9a56-d8132f043eb1,0,0,1,0,anomalous
user0000048,94c56667-60d3-4bde-9a56-d8132f043eb1,1,0,0,0,anomalous
user0000049,94c56667-60d3-4bde-9a56-d8132f043eb1,1,0,0,0,anomalous
user0000053,94c56667-60d3-4bde-9a56-d8132f043eb1,1,0,0,0,anomalous
user0000054,94c56667-60d3-4bde-9a56-d8132f043eb1,0,0,1,0,anomalous
user0000056,94c56667-60d3-4bde-9a56-d8132f043eb1,0,0,1,0,anomalous
user0000059,94c56667-60d3-4bde-9a56-d8132f043eb1,1,0,0,0,anomalous
user0000060,94c56667-60d3-4bde-9a56-d8132f043eb1,1,0,0,0,anomalous
user0000062,94c56667-60d3-4bde-9a56-d8132f043eb1,0,0,1,0,anomalous
user0000064,94c56667-60d3-4bde-9a56-d8132f043eb1,1,0,0,0,anomalous
user0000068,94c56667-60d3-4bde-9a56-d8132f043eb1,0,0,1,0,anomalous
user0000002,9504ca01-ea46-4645-a858-1b43c96dbc5e,0,0,1,0,anomalous
user0000007,9504ca01-ea46-4645-a858-1b43c96dbc5e,1,0,0,0,anomalous
user0000010,9504ca01-ea46-4645-a858-1b43c96dbc5e,1,0,0,0,anomalous
user0000012,9504ca01-ea46-4645-a858-1b43c96dbc5e,0,0,1,0,anomalous
user0000013,9504ca01-ea46-4645-a858-1b43c96dbc5e,1,0,0,0,anomalous
user0000014,9504ca01-ea46-4645-a858-1b43c96dbc5e,0,0,1,0,anomalous
user0000018,9504ca01-ea46-4645-a858-1b43c96dbc5e,0,0,1,0,anomalous
user0000027,9504ca01-ea46-4645-a858-1b43c96dbc5e,1,0,0,0,anomalous
user0000031,9504ca01-ea46-4645-a858-1b43c96dbc5e,0,0,1,0,anomalous
user0000034,9504ca01-ea46-4645-a858-1b43c96dbc5e,1,0,1,0,normal
user0000041,9504ca01-ea46-4645-a858-1b43c96dbc5e,0,0,1,0,anomalous
user0000043,9504ca01-ea46-4645-a858-1b43c96dbc5e,1,0,0,0,anomalous
user0000047,9504ca01-ea46-4645-a858-1b43c96dbc5e,1,0,0,0,anomalous
user0000056,9504ca01-ea46-4645-a858-1b43c96dbc5e,1,0,1,0,normal
user0000063,9504ca01-ea46-4645-a858-1b43c96dbc5e,1,0,0,0,anomalous
user0000067,9504ca01-ea46-4645-a858-1b43c96dbc5e,1,0,0,0,anomalous
user0000069,9504ca01-ea46-4645-a858-1b43c96dbc5e,0,0,1,0,anomalous
user0000002,955f9018-27bb-4d10-b071-10133b1c1705,1,0,0,0,anomalous
user0000009,955f9018-27bb-4d10-b071-10133b1c1705,0,0,1,0,anomalous
user0000011,955f9018-27bb-4d10-b071-10133b1c1705,0,0,1,0,anomalous
user0000012,955f9018-27bb-4d10-b071-10133b1c1705,1,0,0,0,anomalous
user0000013,955f9018-27bb-4d10-b071-10133b1c1705,1,0,0,0,anomalous
user0000018,955f9018-27bb-4d10-b071-10133b1c1705,1,0,0,0,anomalous
user0000021,955f9018-27bb-4d10-b071-10133b1c1705,0,0,1,0,anomalous
user0000025,955f9018-27bb-4d10-b071-10133b1c1705,0,0,1,0,anomalous
user0000026,955f9018-27bb-4d10-b071-10133b1c1705,1,0,0,0,anomalous
user0000031,955f9018-27bb-4d10-b071-10133b1c1705,1,0,0,0,anomalous
user0000032,955f9018-27bb-4d10-b071-10133b1c1705,0,0,1,0,anomalous
user0000034,955f9018-27bb-4d10-b071-10133b1c1705,0,0,1,0,anomalous
user0000043,955f9018-27bb-4d10-b071-10133b1c1705,2,0,0,0,normal
user0000053,955f9018-27bb-4d10-b071-10133b1c1705,0,0,1,0,anomalous
user0000054,955f9018-27bb-4d10-b071-10133b1c1705,0,0,1,0,anomalous
user0000056,955f9018-27bb-4d10-b071-10133b1c1705,0,0,1,0,anomalous
user0000067,955f9018-27bb-4d10-b071-10133b1c1705,1,0,0,0,anomalous
user0000069,955f9018-27bb-4d10-b071-10133b1c1705,1,0,0,0,anomalous
user0000004,95d02b22-35ba-4cbc-8b04-23d0dc5d174e,2,0,0,0,normal
user0000016,95d02b22-35ba-4cbc-8b04-23d0dc5d174e,1,0,0,0,anomalous
user0000023,95d02b22-35ba-4cbc-8b04-23d0dc5d174e,1,0,0,0,anomalous
user0000027,95d02b22-35ba-4cbc-8b04-23d0dc5d174e,0,0,1,0,anomalous
user0000030,95d02b22-35ba-4cbc-8b04-23d0dc5d174e,0,0,1,0,anomalous
user0000036,95d02b22-35ba-4cbc-8b04-23d0dc5d174e,0,0,1,0,anomalous
user0000040,95d02b22-35ba-4cbc-8b04-23d0dc5d174e,1,0,0,0,anomalous
user0000041,95d02b22-35ba-4cbc-8b04-23d0dc5d174e,1,0,0,0,anomalous
user0000043,95d02b22-35ba-4cbc-8b04-23d0dc5d174e,0,0,1,0,anomalous
user0000045,95d02b22-35ba-4cbc-8b04-23d0dc5d174e,1,0,0,0,anomalous
user0000048,95d02b22-35ba-4cbc-8b04-23d0dc5d174e,0,0,1,0,anomalous
user0000056,95d02b22-35ba-4cbc-8b04-23d0dc5d174e,1,0,0,0,anomalous
user0000057,95d02b22-35ba-4cbc-8b04-23d0dc5d174e,0,0,1,0,anomalous
user0000065,95d02b22-35ba-4cbc-8b04-23d0dc5d174e,1,0,1,0,normal
user0000067,95d02b22-35ba-4cbc-8b04-23d0dc5d174e,1,0,0,0,anomalous
user0000068,95d02b22-35ba-4cbc-8b04-23d0dc5d174e,0,0,1,0,anomalous
user0000069,95d02b22-35ba-4cbc-8b04-23d0dc5d174e,0,0,1,0,anomalous
user0000002,962b583a-3a51-46cd-b0cb-b3cb0ef6c501,1,0,1,0,normal
user0000011,962b583a-3a51-46cd-b0cb-b3cb0ef6c501,1,0,0,0,anomalous
user0000013,962b583a-3a51-46cd-b0cb-b3cb0ef6c501,1,0,0,0,anomalous
user0000016,962b583a-3a51-46cd-b0cb-b3cb0ef6c501,0,0,1,0,anomalous
user0000028,962b583a-3a51-46cd-b0cb-b3cb0ef6c501,0,0,1,0,anomalous
user0000031,962b583a-3a51-46cd-b0cb-b3cb0ef6c501,0,0,1,0,anomalous
user0000034,962b583a-3a51-46cd-b0cb-b3cb0ef6c501,2,0,0,0,normal
user0000036,962b583a-3a51-46cd-b0cb-b3cb0ef6c501,1,0,0,0,anomalous
user0000037,962b583a-3a51-46cd-b0cb-b3cb0ef6c501,1,0,0,0,anomalous
user0000041,962b583a-3a51-46cd-b0cb-b3cb0ef6c501,1,0,0,0,anomalous
user0000045,962b583a-3a51-46cd-b0cb-b3cb0ef6c501,1,0,0,0,anomalous
user0000047,962b583a-3a51-46cd-b0cb-b3cb0ef6c501,0,0,1,0,anomalous
user0000053,962b583a-3a51-46cd-b0cb-b3cb0ef6c501,0,0,1,0,anomalous
user0000054,962b583a-3a51-46cd-b0cb-b3cb0ef6c501,1,0,0,0,anomalous
user0000057,962b583a-3a51-46cd-b0cb-b3cb0ef6c501,0,0,1,0,anomalous
user0000067,962b583a-3a51-46cd-b0cb-b3cb0ef6c501,0,0,1,0,anomalous
user0000068,962b583a-3a51-46cd-b0cb-b3cb0ef6c501,0,0,1,0,anomalous
user0000008,96476e6d-3ae2-4624-b26f-e36d0b9351c8,1,0,0,0,anomalous
user0000012,96476e6d-3ae2-4624-b26f-e36d0b9351c8,1,0,1,0,normal
user0000013,96476e6d-3ae2-4624-b26f-e36d0b9351c8,1,0,0,0,anomalous
user0000014,96476e6d-3ae2-4624-b26f-e36d0b9351c8,1,0,0,0,anomalous
user0000019,96476e6d-3ae2-4624-b26f-e36d0b9351c8,0,0,1,0,anomalous
user0000024,96476e6d-3ae2-4624-b26f-e36d0b9351c8,0,0,1,0,anomalous
user0000026,96476e6d-3ae2-4624-b26f-e36d0b9351c8,1,0,0,0,anomalous
user0000034,96476e6d-3ae2-4624-b26f-e36d0b9351c8,0,0,1,0,anomalous
user0000042,96476e6d-3ae2-4624-b26f-e36d0b9351c8,1,0,0,0,anomalous
user0000046,96476e6d-3ae2-4624-b26f-e36d0b9351c8,0,0,1,0,anomalous
user0000050,96476e6d-3ae2-4624-b26f-e36d0b9351c8,1,0,0,0,anomalous
user0000053,96476e6d-3ae2-4624-b26f-e36d0b9351c8,0,0,1,0,anomalous
user0000054,96476e6d-3ae2-4624-b26f-e36d0b9351c8,1,0,1,0,normal
user0000058,96476e6d-3ae2-4624-b26f-e36d0b9351c8,1,0,0,0,anomalous
user0000060,96476e6d-3ae2-4624-b26f-e36d0b9351c8,1,0,0,0,anomalous
user0000061,96476e6d-3ae2-4624-b26f-e36d0b9351c8,0,0,1,0,anomalous
user0000062,96476e6d-3ae2-4624-b26f-e36d0b9351c8,0,0,1,0,anomalous
user0000004,965f04bb-aa3e-4304-8803-b004abed1bf0,1,0,0,0,anomalous
user0000005,965f04bb-aa3e-4304-8803-b004abed1bf0,0,0,1,0,anomalous
user0000009,965f04bb-aa3e-4304-8803-b004abed1bf0,1,0,0,0,anomalous
user0000010,965f04bb-aa3e-4304-8803-b004abed1bf0,1,0,0,0,anomalous
user0000015,965f04bb-aa3e-4304-8803-b004abed1bf0,0,0,1,0,anomalous
user0000016,965f04bb-aa3e-4304-8803-b004abed1bf0,0,0,1,0,anomalous
user0000022,965f04bb-aa3e-4304-8803-b004abed1bf0,0,0,1,0,anomalous
user0000023,965f04bb-aa3e-4304-8803-b004abed1bf0,0,0,1,0,anomalous
user0000027,965f04bb-aa3e-4304-8803-b004abed1bf0,1,0,0,0,anomalous
user0000029,965f04bb-aa3e-4304-8803-b004abed1bf0,1,0,1,0,normal
user0000032,965f04bb-aa3e-4304-8803-b004abed1bf0,0,0,1,0,anomalous
user0000040,965f04bb-aa3e-4304-8803-b004abed1bf0,0,0,2,0,normal
user0000046,965f04bb-aa3e-4304-8803-b004abed1bf0,1,0,0,0,anomalous
user0000054,965f04bb-aa3e-4304-8803-b004abed1bf0,1,0,0,0,anomalous
user0000056,965f04bb-aa3e-4304-8803-b004abed1bf0,1,0,0,0,anomalous
user0000060,965f04bb-aa3e-4304-8803-b004abed1bf0,1,0,0,0,anomalous
user0000066,965f04bb-aa3e-4304-8803-b004abed1bf0,1,0,0,0,anomalous
user0000004,96f30d78-558b-43bd-b827-8da850b68a9f,0,0,1,0,anomalous
user0000009,96f30d78-558b-43bd-b827-8da850b68a9f,0,0,1,0,anomalous
user0000010,96f30d78-558b-43bd-b827-8da850b68a9f,1,0,0,0,anomalous
user0000012,96f30d78-558b-43bd-b827-8da850b68a9f,1,0,0,0,anomalous
user0000015,96f30d78-558b-43bd-b827-8da850b68a9f,1,0,0,0,anomalous
user0000021,96f30d78-558b-43bd-b827-8da850b68a9f,0,0,1,0,anomalous
user0000024,96f30d78-558b-43bd-b827-8da850b68a9f,1,0,0,0,anomalous
user0000025,96f30d78-558b-43bd-b827-8da850b68a9f,0,0,1,0,anomalous
user0000027,96f30d78-558b-43bd-b827-8da850b68a9f,1,0,0,0,anomalous
user0000035,96f30d78-558b-43bd-b827-8da850b68a9f,1,0,0,0,anomalous
user0000039,96f30d78-558b-43bd-b827-8da850b68a9f,0,0,1,0,anomalous
user0000040,96f30d78-558b-43bd-b827-8da850b68a9f,0,0,1,0,anomalous
user0000046,96f30d78-558b-43bd-b827-8da850b68a9f,1,0,0,0,anomalous
user0000054,96f30d78-558b-43bd-b827-8da850b68a9f,1,0,0,0,anomalous
user0000056,96f30d78-558b-43bd-b827-8da850b68a9f,1,0,0,0,anomalous
